show,year,topic_id,topic_mass,total_mass,p_topic_show_year
Alison Mandel,2024,5,0.22876533604844065,10.940762256727574,0.020909451341726285
Alison Mandel,2024,6,0.6613916399688988,10.940762256727574,0.06045206215519427
Alison Mandel,2024,7,0.5974814892959199,10.940762256727574,0.054610590676945125
Alison Mandel,2024,9,0.08607224554125838,10.940762256727574,0.007867115976158953
Alison Mandel,2024,11,1.6660036962333935,10.940762256727574,0.15227491989499659
Alison Mandel,2024,12,0.03994438931691661,10.940762256727574,0.0036509695009919844
Alison Mandel,2024,15,0.4317656789373572,10.940762256727574,0.039463948562803344
Alison Mandel,2024,16,0.025180218827317035,10.940762256727574,0.002301504980773482
Alison Mandel,2024,17,3.170964065718114,10.940762256727574,0.2898302687976114
Alison Mandel,2024,19,1.0,10.940762256727574,0.09140130975655658
Alison Mandel,2024,20,0.13941127902242823,10.940762256727574,0.0127423734974867
Alison Mandel,2024,22,0.10304535554085821,10.940762256727574,0.009418480460764486
Alison Mandel,2024,23,0.1074281667416135,10.940762256727574,0.009819075144929225
Alison Mandel,2024,27,1.488639991460489,10.940762256727574,0.1360636449754779
Arturo Ruiz-Tagle,2002,4,0.07925934718638251,6.467403862018761,0.012255202996035287
Arturo Ruiz-Tagle,2002,5,0.398989427504079,6.467403862018761,0.061692363120730925
Arturo Ruiz-Tagle,2002,6,0.08558757327421665,6.467403862018761,0.01323368311307236
Arturo Ruiz-Tagle,2002,7,0.038184780286756724,6.467403862018761,0.005904189857541628
Arturo Ruiz-Tagle,2002,9,1.097754450190447,6.467403862018761,0.1697364929747544
Arturo Ruiz-Tagle,2002,10,0.07470591312221771,6.467403862018761,0.011551143969985307
Arturo Ruiz-Tagle,2002,12,2.2154749413043637,6.467403862018761,0.34256016611475637
Arturo Ruiz-Tagle,2002,13,0.11187638398397921,6.467403862018761,0.017298499733563517
Arturo Ruiz-Tagle,2002,15,0.257571939261829,6.467403862018761,0.03982617210198923
Arturo Ruiz-Tagle,2002,16,0.024777147507839967,6.467403862018761,0.0038310809153807705
Arturo Ruiz-Tagle,2002,22,0.040100498115415655,6.467403862018761,0.006200401114721561
Arturo Ruiz-Tagle,2002,24,1.043121460281234,6.467403862018761,0.1612890554751331
Arturo Ruiz-Tagle,2002,28,1.0,6.467403862018761,0.15462154851233553
Arturo Ruiz-Tagle,2015,0,0.9633202773894796,8.413863951249985,0.11449201971543245
Arturo Ruiz-Tagle,2015,1,0.4339929700772811,8.413863951249985,0.051580697357580405
Arturo Ruiz-Tagle,2015,2,1.38580012834313,8.413863951249985,0.16470436607633193
Arturo Ruiz-Tagle,2015,3,0.06744385319038726,8.413863951249985,0.008015800300689154
Arturo Ruiz-Tagle,2015,4,0.643740594245284,8.413863951249985,0.07650950835135006
Arturo Ruiz-Tagle,2015,5,0.03193377234820468,8.413863951249985,0.0037953754105401858
Arturo Ruiz-Tagle,2015,6,0.26181083390343385,8.413863951249985,0.031116599391239095
Arturo Ruiz-Tagle,2015,7,0.019765168144879504,8.413863951249985,0.002349119056286041
Arturo Ruiz-Tagle,2015,9,0.3446859253421253,8.413863951249985,0.040966424860116486
